ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2019-06-07T23:25:42.000,2.25,157.52,-2.08,0.86
2019-06-07T23:27:42.000,3.47,149.10,-2.98,1.78
2019-06-07T23:29:42.000,2.62,176.70,-2.61,0.15
2019-06-07T23:31:42.000,2.03,184.93,-2.03,-0.17
2019-06-07T23:33:42.000,1.96,178.00,-1.96,0.07
2019-06-07T23:35:42.000,2.03,170.62,-2.01,0.33
2019-06-07T23:37:42.000,2.03,166.97,-1.98,0.46
2019-06-07T23:39:42.000,1.81,177.37,-1.81,0.08
2019-06-07T23:41:42.000,1.74,176.64,-1.74,0.10
2019-06-07T23:43:42.000,1.81,175.61,-1.81,0.14
2019-06-07T23:45:42.000,1.60,168.53,-1.56,0.32
2019-06-07T23:47:42.000,1.60,175.65,-1.59,0.12
2019-06-07T23:49:42.000,1.67,169.29,-1.64,0.31
2019-06-07T23:51:42.000,1.52,176.93,-1.52,0.08
2019-06-07T23:53:42.000,1.60,169.53,-1.57,0.29
2019-06-07T23:55:42.000,1.74,171.86,-1.72,0.25
2019-06-07T23:57:42.000,1.74,169.11,-1.71,0.33
2019-06-07T23:59:42.000,1.67,173.99,-1.66,0.17
2019-06-08T00:01:42.000,1.67,169.55,-1.64,0.30
2019-06-08T00:03:42.000,1.67,166.69,-1.62,0.38
2019-06-08T00:05:42.000,1.74,170.28,-1.72,0.29
2019-06-08T00:07:42.000,1.67,168.29,-1.63,0.34
2019-06-08T00:09:42.000,1.67,168.48,-1.63,0.33
2019-06-08T00:11:42.000,1.60,166.86,-1.55,0.36
2019-06-08T00:13:42.000,1.60,168.30,-1.56,0.32
2019-06-08T00:15:42.000,1.52,170.22,-1.50,0.26
2019-06-08T00:17:42.000,1.74,166.79,-1.69,0.40
2019-06-08T00:19:42.000,1.52,172.61,-1.51,0.20
2019-06-08T00:21:42.000,1.60,164.99,-1.54,0.41
2019-06-08T00:23:42.000,1.45,167.45,-1.41,0.31
2019-06-08T00:25:42.000,1.45,167.79,-1.42,0.31
2019-06-08T00:27:42.000,1.38,171.37,-1.36,0.21
2019-06-08T00:29:42.000,1.45,170.89,-1.43,0.23
2019-06-08T00:31:42.000,1.38,175.37,-1.37,0.11
2019-06-08T00:33:42.000,1.38,167.46,-1.34,0.30
2019-06-08T00:35:42.000,1.30,172.72,-1.29,0.17
2019-06-08T00:37:42.000,1.38,169.46,-1.35,0.25
2019-06-08T00:39:42.000,1.38,168.66,-1.35,0.27
2019-06-08T00:41:42.000,1.30,170.18,-1.28,0.22
2019-06-08T00:43:42.000,1.30,167.86,-1.27,0.27
2019-06-08T00:45:42.000,1.23,170.22,-1.21,0.21
2019-06-08T00:47:42.000,1.38,168.88,-1.35,0.27
2019-06-08T00:49:42.000,1.10,166.33,-1.07,0.26
2019-06-08T00:51:42.000,1.10,164.05,-1.06,0.30
2019-06-08T00:53:42.000,1.03,152.36,-0.91,0.48
2019-06-08T00:55:42.000,0.90,160.65,-0.85,0.30
2019-06-08T00:57:42.000,0.97,159.25,-0.90,0.34
2019-06-08T00:59:42.000,1.03,161.22,-0.98,0.33
2019-06-08T01:01:42.000,1.10,149.18,-0.94,0.56
2019-06-08T01:03:42.000,0.97,153.06,-0.86,0.44
2019-06-08T01:05:42.000,0.83,167.79,-0.82,0.18
2019-06-08T01:07:42.000,0.83,154.63,-0.75,0.36
2019-06-08T01:09:42.000,0.97,155.27,-0.88,0.40
2019-06-08T01:11:42.000,1.10,168.23,-1.07,0.22
2019-06-08T01:13:42.000,0.90,153.19,-0.80,0.41
2019-06-08T01:15:42.000,0.90,150.55,-0.78,0.44
2019-06-08T01:17:42.000,0.90,149.63,-0.78,0.45
2019-06-08T01:19:42.000,0.83,149.24,-0.72,0.43
2019-06-08T01:21:42.000,0.83,150.09,-0.72,0.42
2019-06-08T01:23:42.000,0.83,150.18,-0.72,0.41
2019-06-08T01:25:42.000,0.83,147.32,-0.70,0.45
2019-06-08T01:27:42.000,0.83,145.67,-0.69,0.47
2019-06-08T01:29:42.000,0.77,146.92,-0.64,0.42
2019-06-08T01:31:42.000,0.77,143.64,-0.62,0.46
2019-06-08T01:33:42.000,0.77,144.21,-0.62,0.45
2019-06-08T01:35:42.000,0.77,144.47,-0.63,0.45
2019-06-08T01:37:42.000,0.83,144.39,-0.68,0.49
2019-06-08T01:39:42.000,0.77,143.71,-0.62,0.45
2019-06-08T01:41:42.000,0.83,144.90,-0.68,0.48
2019-06-08T01:43:42.000,0.83,141.30,-0.65,0.52
2019-06-08T01:45:42.000,0.77,142.86,-0.61,0.46
2019-06-08T01:47:42.000,0.77,145.28,-0.63,0.44
2019-06-08T01:49:42.000,0.77,141.36,-0.60,0.48
2019-06-08T01:51:42.000,0.83,140.42,-0.64,0.53
2019-06-08T01:53:42.000,0.77,145.63,-0.63,0.43
2019-06-08T01:55:42.000,0.77,141.99,-0.61,0.47
2019-06-08T01:57:42.000,0.77,140.09,-0.59,0.49
2019-06-08T01:59:42.000,0.83,142.20,-0.66,0.51
2019-06-08T02:01:42.000,0.77,141.40,-0.60,0.48
2019-06-08T02:03:42.000,0.83,139.36,-0.63,0.54
2019-06-08T02:05:42.000,0.77,137.06,-0.56,0.52
2019-06-08T02:07:42.000,0.77,140.60,-0.59,0.49
2019-06-08T02:09:42.000,0.77,140.38,-0.59,0.49
2019-06-08T02:11:42.000,0.77,138.27,-0.57,0.51
2019-06-08T02:13:42.000,0.83,137.30,-0.61,0.57
2019-06-08T02:15:42.000,0.77,137.27,-0.56,0.52
2019-06-08T02:17:42.000,0.70,133.64,-0.48,0.51
2019-06-08T02:19:42.000,0.70,128.44,-0.44,0.55
2019-06-08T02:21:42.000,0.64,131.03,-0.42,0.48
2019-06-08T02:23:42.000,0.70,134.41,-0.49,0.50
2019-06-08T02:25:42.000,0.64,131.82,-0.42,0.47
2019-06-08T02:27:42.000,0.70,132.39,-0.47,0.52
2019-06-08T02:29:42.000,0.64,129.40,-0.40,0.49
2019-06-08T02:31:42.000,0.70,128.17,-0.43,0.55
2019-06-08T02:33:42.000,0.64,128.70,-0.40,0.50
2019-06-08T02:35:42.000,0.64,128.19,-0.39,0.50
2019-06-08T02:37:42.000,0.57,128.98,-0.36,0.44
2019-06-08T02:39:42.000,0.70,130.53,-0.46,0.53
2019-06-08T02:41:42.000,0.70,121.91,-0.37,0.60
2019-06-08T02:43:42.000,0.70,113.38,-0.28,0.64
2019-06-08T02:45:42.000,0.70,121.98,-0.37,0.60
2019-06-08T02:47:42.000,0.46,108.26,-0.14,0.43
2019-06-08T02:49:42.000,0.77,99.00,-0.12,0.76
2019-06-08T02:51:42.000,0.64,105.22,-0.17,0.61
2019-06-08T02:53:42.000,0.64,97.49,-0.08,0.63
2019-06-08T02:55:42.000,0.57,81.43,0.08,0.56
2019-06-08T02:57:42.000,0.57,109.01,-0.19,0.54
2019-06-08T02:59:42.000,0.57,98.44,-0.08,0.56
2019-06-08T03:01:42.000,0.57,101.88,-0.12,0.56
2019-06-08T03:03:42.000,0.64,90.55,-0.01,0.64
2019-06-08T03:05:42.000,0.70,91.07,-0.01,0.70
2019-06-08T03:07:42.000,0.64,87.54,0.03,0.64
2019-06-08T03:09:42.000,0.70,97.02,-0.09,0.70
2019-06-08T03:11:42.000,0.64,93.85,-0.04,0.63
2019-06-08T03:13:42.000,0.57,93.39,-0.03,0.57
2019-06-08T03:15:42.000,0.64,106.45,-0.18,0.61
2019-06-08T03:17:42.000,0.64,105.34,-0.17,0.61
2019-06-08T03:19:42.000,0.64,102.43,-0.14,0.62
2019-06-08T03:21:42.000,0.51,108.09,-0.16,0.49
2019-06-08T03:23:42.000,0.64,106.15,-0.18,0.61
2019-06-08T03:25:42.000,0.57,109.68,-0.19,0.54
2019-06-08T03:27:42.000,0.57,108.59,-0.18,0.54
2019-06-08T03:29:42.000,0.57,108.85,-0.18,0.54
2019-06-08T03:31:42.000,0.64,106.17,-0.18,0.61
2019-06-08T03:33:42.000,0.64,109.91,-0.22,0.60
2019-06-08T03:35:42.000,0.57,105.86,-0.16,0.55
2019-06-08T03:37:42.000,0.57,108.76,-0.18,0.54
2019-06-08T03:39:42.000,0.64,106.94,-0.19,0.61
2019-06-08T03:41:42.000,0.64,106.12,-0.18,0.61
2019-06-08T03:43:42.000,0.64,107.22,-0.19,0.61
2019-06-08T03:45:42.000,0.83,71.43,0.27,0.79
2019-06-08T03:47:42.000,0.83,75.50,0.21,0.81
2019-06-08T03:49:42.000,0.97,69.94,0.33,0.91
2019-06-08T03:51:42.000,0.70,78.89,0.14,0.69
2019-06-08T03:53:42.000,0.64,77.42,0.14,0.62
2019-06-08T03:55:42.000,0.77,74.74,0.20,0.74
2019-06-08T03:57:42.000,0.70,78.81,0.14,0.69
2019-06-08T03:59:42.000,0.70,78.15,0.14,0.69
2019-06-08T04:01:42.000,0.77,78.31,0.16,0.75
2019-06-08T04:03:42.000,0.83,76.92,0.19,0.81
2019-06-08T04:05:42.000,0.70,79.26,0.13,0.69
2019-06-08T04:07:42.000,0.70,80.29,0.12,0.69
2019-06-08T04:09:42.000,0.64,67.07,0.25,0.59
2019-06-08T04:11:42.000,0.70,78.47,0.14,0.69
2019-06-08T04:13:42.000,0.77,78.39,0.15,0.75
2019-06-08T04:15:42.000,0.70,79.28,0.13,0.69
2019-06-08T04:17:42.000,0.70,73.91,0.19,0.67
2019-06-08T04:19:42.000,0.77,81.35,0.12,0.76
2019-06-08T04:21:42.000,0.70,84.59,0.07,0.70
2019-06-08T04:23:42.000,0.70,82.79,0.09,0.70
2019-06-08T04:25:42.000,0.77,79.85,0.14,0.76
2019-06-08T04:27:42.000,0.77,79.89,0.13,0.76
2019-06-08T04:29:42.000,0.70,81.75,0.10,0.69
2019-06-08T04:31:42.000,0.77,80.83,0.12,0.76
2019-06-08T04:33:42.000,0.77,80.39,0.13,0.76
2019-06-08T04:35:42.000,0.77,85.87,0.06,0.77
2019-06-08T04:37:42.000,0.70,78.91,0.14,0.69
2019-06-08T04:39:42.000,0.70,80.16,0.12,0.69
2019-06-08T04:41:42.000,0.77,81.19,0.12,0.76
2019-06-08T04:43:42.000,0.70,80.23,0.12,0.69
2019-06-08T04:45:42.000,0.64,83.13,0.08,0.63
2019-06-08T04:47:42.000,0.70,80.54,0.12,0.69
2019-06-08T04:49:42.000,0.77,79.16,0.14,0.75
2019-06-08T04:51:42.000,0.70,81.67,0.10,0.69
2019-06-08T04:53:42.000,0.64,79.96,0.11,0.63
2019-06-08T04:55:42.000,0.70,82.29,0.09,0.70
2019-06-08T04:57:42.000,0.77,82.05,0.11,0.76
2019-06-08T04:59:42.000,0.64,81.78,0.09,0.63
2019-06-08T05:01:42.000,0.70,83.72,0.08,0.70
2019-06-08T05:03:42.000,0.70,84.56,0.07,0.70
2019-06-08T05:05:42.000,0.64,85.43,0.05,0.63
2019-06-08T05:07:42.000,0.77,87.74,0.03,0.77
2019-06-08T05:09:42.000,0.77,85.41,0.06,0.77
2019-06-08T05:11:42.000,0.70,85.75,0.05,0.70
2019-06-08T05:13:42.000,0.64,80.43,0.11,0.63
2019-06-08T05:15:42.000,0.57,79.79,0.10,0.56
2019-06-08T05:17:42.000,0.77,87.12,0.04,0.77
2019-06-08T05:19:42.000,0.70,81.89,0.10,0.69
2019-06-08T05:21:42.000,0.64,102.85,-0.14,0.62
2019-06-08T05:23:42.000,0.83,106.54,-0.24,0.80
2019-06-08T05:25:42.000,0.40,80.98,0.06,0.39
2019-06-08T05:27:42.000,0.77,94.56,-0.06,0.77
2019-06-08T05:29:42.000,0.57,96.34,-0.06,0.57
2019-06-08T05:31:42.000,0.57,92.76,-0.03,0.57
2019-06-08T05:33:42.000,0.57,88.73,0.01,0.57
2019-06-08T05:35:42.000,0.64,85.12,0.05,0.63
2019-06-08T05:37:42.000,0.57,88.67,0.01,0.57
2019-06-08T05:39:42.000,0.64,87.10,0.03,0.64
2019-06-08T05:41:42.000,0.64,87.12,0.03,0.64
2019-06-08T05:43:42.000,0.64,86.37,0.04,0.63
2019-06-08T05:45:42.000,0.64,86.69,0.04,0.63
2019-06-08T05:47:42.000,0.83,83.00,0.10,0.83
2019-06-08T05:49:42.000,0.83,66.23,0.34,0.76
2019-06-08T05:51:42.000,0.97,77.41,0.21,0.94
2019-06-08T05:53:42.000,1.10,77.21,0.24,1.07
2019-06-08T05:55:42.000,0.97,72.51,0.29,0.92
2019-06-08T05:57:42.000,0.83,80.21,0.14,0.82
2019-06-08T05:59:42.000,0.83,86.18,0.06,0.83
2019-06-08T06:01:42.000,0.70,87.05,0.04,0.70
2019-06-08T06:03:42.000,0.77,90.07,-0.00,0.77
2019-06-08T06:05:42.000,0.77,88.58,0.02,0.77
2019-06-08T06:07:42.000,0.83,89.33,0.01,0.83
2019-06-08T06:09:42.000,0.70,89.56,0.01,0.70
2019-06-08T06:11:42.000,0.70,86.23,0.05,0.70
2019-06-08T06:13:42.000,0.77,84.66,0.07,0.76
2019-06-08T06:15:42.000,0.70,88.68,0.02,0.70
2019-06-08T06:17:42.000,0.83,88.86,0.02,0.83
2019-06-08T06:19:42.000,0.77,91.46,-0.02,0.77
2019-06-08T06:21:42.000,0.70,93.14,-0.04,0.70
2019-06-08T06:23:42.000,0.77,90.72,-0.01,0.77
2019-06-08T06:25:42.000,0.83,89.47,0.01,0.83
2019-06-08T06:27:42.000,0.83,84.45,0.08,0.83
2019-06-08T06:29:42.000,0.97,92.17,-0.04,0.97
2019-06-08T06:31:42.000,0.83,86.60,0.05,0.83
2019-06-08T06:33:42.000,0.97,82.96,0.12,0.96
2019-06-08T06:35:42.000,0.83,95.82,-0.08,0.83
2019-06-08T06:37:42.000,0.83,75.29,0.21,0.81
2019-06-08T06:39:42.000,0.90,96.66,-0.10,0.89
2019-06-08T06:41:42.000,1.03,108.10,-0.32,0.98
2019-06-08T06:43:42.000,0.77,94.88,-0.07,0.77
2019-06-08T06:45:42.000,1.03,71.70,0.32,0.98
2019-06-08T06:47:42.000,1.03,79.93,0.18,1.02
2019-06-08T06:49:42.000,0.83,92.39,-0.03,0.83
2019-06-08T06:51:42.000,0.57,84.86,0.05,0.57
2019-06-08T06:53:42.000,0.90,72.32,0.27,0.86
2019-06-08T06:55:42.000,0.90,80.79,0.14,0.89
2019-06-08T06:57:42.000,1.03,79.75,0.18,1.02
2019-06-08T06:59:42.000,0.90,89.54,0.01,0.90
2019-06-08T07:01:42.000,0.83,64.03,0.37,0.75
2019-06-08T07:03:42.000,1.10,72.03,0.34,1.04
2019-06-08T07:05:42.000,0.90,72.87,0.27,0.86
2019-06-08T07:07:42.000,0.90,84.90,0.08,0.90
2019-06-08T07:09:42.000,0.70,90.43,-0.01,0.70
2019-06-08T07:11:42.000,0.77,77.60,0.16,0.75
2019-06-08T07:13:42.000,0.83,89.01,0.01,0.83
2019-06-08T07:15:42.000,0.83,105.79,-0.23,0.80
2019-06-08T07:17:42.000,0.83,80.29,0.14,0.82
2019-06-08T07:19:42.000,0.90,87.69,0.04,0.90
2019-06-08T07:21:42.000,0.70,103.19,-0.16,0.68
2019-06-08T07:23:42.000,1.10,109.68,-0.37,1.03
2019-06-08T07:25:42.000,0.51,87.07,0.03,0.51
2019-06-08T07:27:42.000,0.64,127.28,-0.39,0.51
2019-06-08T07:29:42.000,0.90,91.06,-0.02,0.90
2019-06-08T07:31:42.000,0.70,105.87,-0.19,0.68
2019-06-08T07:33:42.000,1.03,100.73,-0.19,1.01
2019-06-08T07:35:42.000,0.83,128.21,-0.52,0.66
2019-06-08T07:37:42.000,0.90,125.95,-0.53,0.73
2019-06-08T07:39:42.000,0.64,113.61,-0.25,0.58
2019-06-08T07:41:42.000,0.70,106.49,-0.20,0.67
2019-06-08T07:43:42.000,0.64,121.54,-0.33,0.54
2019-06-08T07:45:42.000,0.57,115.65,-0.25,0.51
2019-06-08T07:47:42.000,1.38,127.14,-0.83,1.10
2019-06-08T07:49:42.000,1.23,103.19,-0.28,1.20
2019-06-08T07:51:42.000,0.77,113.53,-0.31,0.70
2019-06-08T07:53:42.000,2.11,124.90,-1.20,1.73
2019-06-08T07:55:42.000,0.77,134.43,-0.54,0.55
2019-06-08T07:57:42.000,0.57,139.06,-0.43,0.37
2019-06-08T07:59:42.000,0.90,114.50,-0.37,0.82
2019-06-08T08:01:42.000,0.77,105.45,-0.20,0.74
2019-06-08T08:03:42.000,1.38,114.08,-0.56,1.26
2019-06-08T08:05:42.000,1.38,105.81,-0.37,1.32
2019-06-08T08:07:42.000,0.64,110.09,-0.22,0.60
2019-06-08T08:09:42.000,1.38,84.60,0.13,1.37
2019-06-08T08:11:42.000,1.96,147.68,-1.66,1.05
2019-06-08T08:13:42.000,0.83,148.26,-0.71,0.44
2019-06-08T08:15:42.000,1.60,119.12,-0.78,1.39
2019-06-08T08:17:42.000,2.77,129.56,-1.76,2.13
2019-06-08T08:19:42.000,1.81,114.94,-0.76,1.64
2019-06-08T08:21:42.000,1.38,112.52,-0.53,1.27
2019-06-08T08:23:42.000,1.10,168.99,-1.08,0.21
2019-06-08T08:25:42.000,1.89,94.37,-0.14,1.88
2019-06-08T08:27:42.000,1.03,87.29,0.05,1.03
2019-06-08T08:29:42.000,2.33,122.10,-1.24,1.97
2019-06-08T08:31:42.000,0.70,108.49,-0.22,0.67
2019-06-08T08:33:42.000,1.16,122.93,-0.63,0.98
2019-06-08T08:35:42.000,0.77,175.66,-0.77,0.06
2019-06-08T08:37:42.000,1.96,137.53,-1.45,1.32
2019-06-08T08:39:42.000,1.23,154.82,-1.11,0.52
2019-06-08T08:41:42.000,1.52,99.37,-0.25,1.50
2019-06-08T08:43:42.000,1.16,100.57,-0.21,1.14
2019-06-08T08:45:42.000,0.97,115.12,-0.41,0.87
2019-06-08T08:47:42.000,1.52,114.10,-0.62,1.39
2019-06-08T08:49:42.000,1.10,112.92,-0.43,1.01
2019-06-08T08:51:42.000,1.30,136.40,-0.94,0.90
2019-06-08T08:53:42.000,0.90,157.60,-0.83,0.34
2019-06-08T08:55:42.000,0.90,137.02,-0.66,0.61
2019-06-08T08:57:42.000,1.60,179.83,-1.59,0.00
2019-06-08T08:59:42.000,1.96,170.11,-1.93,0.34
2019-06-08T09:01:42.000,2.18,200.32,-2.04,-0.76
2019-06-08T09:03:42.000,2.69,162.29,-2.56,0.82
2019-06-08T09:05:42.000,1.96,181.36,-1.96,-0.05
2019-06-08T09:07:42.000,3.70,200.92,-3.46,-1.32
2019-06-08T09:09:42.000,3.55,191.78,-3.47,-0.72
2019-06-08T09:11:42.000,2.11,179.53,-2.11,0.02
2019-06-08T09:13:42.000,4.33,170.59,-4.27,0.71
2019-06-08T09:15:42.000,4.87,178.86,-4.87,0.10
2019-06-08T09:17:42.000,2.33,132.25,-1.56,1.72
2019-06-08T09:19:42.000,0.90,157.68,-0.83,0.34
2019-06-08T09:21:42.000,1.30,125.04,-0.75,1.07
2019-06-08T09:23:42.000,0.83,123.44,-0.46,0.70
2019-06-08T09:25:42.000,1.16,127.15,-0.70,0.93
2019-06-08T09:27:42.000,0.57,141.31,-0.44,0.36
2019-06-08T09:29:42.000,0.97,132.42,-0.65,0.71
2019-06-08T09:31:42.000,0.97,117.75,-0.45,0.85
2019-06-08T09:33:42.000,5.17,151.58,-4.55,2.46
2019-06-08T09:35:42.000,0.64,125.24,-0.37,0.52
2019-06-08T09:37:42.000,1.38,313.85,0.95,-0.99
2019-06-08T09:39:42.000,0.70,130.80,-0.46,0.53
2019-06-08T09:41:42.000,1.74,110.11,-0.60,1.63
2019-06-08T09:43:42.000,1.03,115.79,-0.45,0.93
2019-06-08T09:45:42.000,1.45,97.51,-0.19,1.44
2019-06-08T09:47:42.000,0.57,123.36,-0.31,0.48
2019-06-08T09:49:42.000,0.83,127.90,-0.51,0.66
2019-06-08T09:51:42.000,1.16,116.04,-0.51,1.05
2019-06-08T09:53:42.000,0.77,119.65,-0.38,0.67
2019-06-08T09:55:42.000,1.30,113.11,-0.51,1.20
2019-06-08T09:57:42.000,1.23,126.72,-0.74,0.99
2019-06-08T09:59:42.000,1.03,122.86,-0.56,0.87
2019-06-08T10:01:42.000,0.90,71.04,0.29,0.85
2019-06-08T10:03:42.000,0.97,118.31,-0.46,0.85
2019-06-08T10:05:42.000,0.97,134.89,-0.68,0.68
2019-06-08T10:07:42.000,0.64,117.76,-0.30,0.56
2019-06-08T10:09:42.000,1.10,144.10,-0.89,0.64
2019-06-08T10:11:42.000,0.83,140.53,-0.64,0.53
2019-06-08T10:13:42.000,1.03,101.37,-0.20,1.01
2019-06-08T10:15:42.000,1.03,128.76,-0.65,0.80
2019-06-08T10:17:42.000,1.96,158.54,-1.82,0.72
2019-06-08T10:19:42.000,1.52,163.29,-1.46,0.44
2019-06-08T10:21:42.000,1.60,187.56,-1.58,-0.21
2019-06-08T10:23:42.000,1.81,138.63,-1.36,1.20
2019-06-08T10:25:42.000,3.70,161.14,-3.51,1.20
2019-06-08T10:27:42.000,6.08,214.03,-5.04,-3.40
2019-06-08T10:29:42.000,1.52,160.47,-1.43,0.51
2019-06-08T10:31:42.000,1.16,154.23,-1.05,0.51
2019-06-08T10:33:42.000,3.63,164.83,-3.50,0.95
2019-06-08T10:35:42.000,2.18,184.33,-2.17,-0.16
2019-06-08T10:37:42.000,2.54,151.34,-2.23,1.22
2019-06-08T10:39:42.000,1.45,159.87,-1.36,0.50
2019-06-08T10:41:42.000,0.83,157.96,-0.77,0.31
2019-06-08T10:43:42.000,3.24,142.69,-2.57,1.96
2019-06-08T10:45:42.000,3.31,157.20,-3.06,1.28
2019-06-08T10:47:42.000,1.45,151.45,-1.27,0.69
2019-06-08T10:49:42.000,1.67,138.19,-1.24,1.11
2019-06-08T10:51:42.000,1.10,142.11,-0.87,0.67
2019-06-08T10:53:42.000,0.83,173.51,-0.83,0.09
2019-06-08T10:55:42.000,0.97,131.03,-0.63,0.73
2019-06-08T10:57:42.000,1.03,145.80,-0.85,0.58
2019-06-08T10:59:42.000,0.90,129.88,-0.58,0.69
2019-06-08T11:01:42.000,0.90,143.37,-0.72,0.54
2019-06-08T11:03:42.000,1.16,141.06,-0.91,0.73
2019-06-08T11:05:42.000,0.83,134.75,-0.59,0.59
2019-06-08T11:07:42.000,0.64,151.86,-0.56,0.30
2019-06-08T11:09:42.000,1.03,140.62,-0.80,0.65
2019-06-08T11:11:42.000,2.77,165.90,-2.68,0.67
2019-06-08T11:13:42.000,0.64,139.29,-0.48,0.41
2019-06-08T11:15:42.000,1.03,167.24,-1.01,0.23
2019-06-08T11:17:42.000,0.97,143.78,-0.78,0.57
2019-06-08T11:19:42.000,0.83,138.02,-0.62,0.56
2019-06-08T11:21:42.000,0.77,144.98,-0.63,0.44
2019-06-08T11:23:42.000,1.30,165.15,-1.26,0.33
2019-06-08T11:25:42.000,1.74,136.60,-1.27,1.20
2019-06-08T11:27:42.000,1.16,150.86,-1.02,0.57
2019-06-08T11:29:42.000,0.83,155.33,-0.76,0.35
2019-06-08T11:31:42.000,1.03,151.92,-0.91,0.49
2019-06-08T11:33:42.000,0.90,156.17,-0.82,0.36
2019-06-08T11:35:42.000,0.83,151.42,-0.73,0.40
2019-06-08T11:37:42.000,1.03,148.64,-0.88,0.54
2019-06-08T11:39:42.000,1.10,162.05,-1.04,0.34
2019-06-08T11:41:42.000,1.16,150.87,-1.02,0.57
2019-06-08T11:43:42.000,0.97,152.38,-0.86,0.45
2019-06-08T11:45:42.000,1.10,152.17,-0.97,0.51
2019-06-08T11:47:42.000,1.03,154.85,-0.93,0.44
2019-06-08T11:49:42.000,0.97,160.93,-0.91,0.32
2019-06-08T11:51:42.000,1.16,157.47,-1.08,0.45
2019-06-08T11:53:42.000,1.03,159.74,-0.97,0.36
2019-06-08T11:55:42.000,1.10,161.26,-1.04,0.35
2019-06-08T11:57:42.000,1.16,159.86,-1.09,0.40
2019-06-08T11:59:42.000,1.45,159.72,-1.36,0.50
2019-06-08T12:01:42.000,1.10,162.05,-1.04,0.34
2019-06-08T12:03:42.000,1.10,157.24,-1.01,0.42
2019-06-08T12:05:42.000,1.10,158.23,-1.02,0.41
2019-06-08T12:07:42.000,1.03,157.11,-0.95,0.40
2019-06-08T12:09:42.000,0.70,166.63,-0.68,0.16
2019-06-08T12:11:42.000,0.90,149.66,-0.78,0.45
2019-06-08T12:13:42.000,1.03,170.26,-1.02,0.17
2019-06-08T12:15:42.000,1.23,171.28,-1.22,0.19
2019-06-08T12:17:42.000,0.77,175.90,-0.77,0.05
2019-06-08T12:19:42.000,1.03,158.88,-0.96,0.37
2019-06-08T12:21:42.000,1.03,155.55,-0.94,0.43
2019-06-08T12:23:42.000,0.97,154.61,-0.87,0.41
2019-06-08T12:25:42.000,0.83,151.91,-0.74,0.39
2019-06-08T12:27:42.000,0.97,148.62,-0.82,0.50
2019-06-08T12:29:42.000,1.16,162.38,-1.11,0.35
2019-06-08T12:31:42.000,1.16,154.85,-1.05,0.49
2019-06-08T12:33:42.000,1.16,162.64,-1.11,0.35
2019-06-08T12:35:42.000,1.03,157.08,-0.95,0.40
2019-06-08T12:37:42.000,1.03,160.75,-0.97,0.34
2019-06-08T12:39:42.000,1.03,159.94,-0.97,0.35
2019-06-08T12:41:42.000,0.90,167.24,-0.88,0.20
2019-06-08T12:43:42.000,0.77,180.07,-0.77,-0.00
2019-06-08T12:45:42.000,1.23,161.51,-1.17,0.39
2019-06-08T12:47:42.000,2.25,184.97,-2.24,-0.20
2019-06-08T12:49:42.000,1.52,191.77,-1.49,-0.31
2019-06-08T12:51:42.000,3.08,151.24,-2.70,1.48
2019-06-08T12:53:42.000,1.23,161.76,-1.17,0.38
2019-06-08T12:55:42.000,6.59,190.65,-6.48,-1.22
2019-06-08T12:57:42.000,7.58,191.16,-7.44,-1.47
2019-06-08T12:59:42.000,7.65,193.11,-7.45,-1.74
2019-06-08T13:01:42.000,7.85,194.88,-7.59,-2.02
2019-06-08T13:03:42.000,6.67,187.79,-6.60,-0.90
2019-06-08T13:05:42.000,7.58,189.07,-7.49,-1.20
2019-06-08T13:07:42.000,8.31,185.45,-8.28,-0.79
2019-06-08T13:09:42.000,7.72,185.27,-7.68,-0.71
2019-06-08T13:11:42.000,7.45,183.86,-7.43,-0.50
2019-06-08T13:13:42.000,6.45,187.55,-6.39,-0.85
2019-06-08T13:15:42.000,6.01,187.75,-5.95,-0.81
2019-06-08T13:17:42.000,5.56,183.76,-5.55,-0.36
2019-06-08T13:19:42.000,6.74,180.48,-6.74,-0.06
2019-06-08T13:21:42.000,4.63,170.78,-4.58,0.74
2019-06-08T13:23:42.000,4.33,163.51,-4.15,1.23
2019-06-08T13:25:42.000,7.45,168.82,-7.31,1.44
2019-06-08T13:27:42.000,9.93,161.55,-9.42,3.14
2019-06-08T13:29:42.000,10.71,154.23,-9.64,4.65
2019-06-08T13:31:42.000,13.95,156.08,-12.75,5.66
2019-06-08T13:33:42.000,1.67,157.80,-1.54,0.63
2019-06-08T13:35:42.000,1.67,153.37,-1.49,0.75
2019-06-08T13:37:42.000,1.52,152.39,-1.35,0.71
2019-06-08T13:39:42.000,1.38,144.18,-1.12,0.81
2019-06-08T13:41:42.000,1.45,147.64,-1.22,0.78
2019-06-08T13:43:42.000,1.38,147.48,-1.16,0.74
2019-06-08T13:45:42.000,1.16,156.82,-1.07,0.46
2019-06-08T13:47:42.000,0.90,151.24,-0.79,0.43
2019-06-08T13:49:42.000,0.90,153.65,-0.81,0.40
2019-06-08T13:51:42.000,0.97,156.19,-0.88,0.39
2019-06-08T13:53:42.000,0.90,148.85,-0.77,0.47
2019-06-08T13:55:42.000,0.83,148.55,-0.71,0.44
2019-06-08T13:57:42.000,0.70,150.02,-0.61,0.35
2019-06-08T13:59:42.000,0.83,150.27,-0.72,0.41
