ISO 8601 Time,Temperature (C)
time,temp
2019-04-17T23:02:06.000,8.8914
2019-04-17T23:04:06.000,8.8928
2019-04-17T23:06:06.000,8.9000
2019-04-17T23:08:06.000,8.9145
2019-04-17T23:10:06.000,8.9044
2019-04-17T23:12:06.000,8.8928
2019-04-17T23:14:06.000,8.8769
2019-04-17T23:16:06.000,8.8581
2019-04-17T23:18:06.000,8.8466
2019-04-17T23:20:06.000,8.8278
2019-04-17T23:22:06.000,8.8148
2019-04-17T23:24:06.000,8.8148
2019-04-17T23:26:06.000,8.8104
2019-04-17T23:28:06.000,8.8191
2019-04-17T23:30:06.000,8.8191
2019-04-17T23:32:06.000,8.8263
2019-04-17T23:34:06.000,8.8379
2019-04-17T23:36:06.000,8.8538
2019-04-17T23:38:06.000,8.8639
2019-04-17T23:40:06.000,8.8769
2019-04-17T23:42:06.000,8.8914
2019-04-17T23:44:06.000,8.9101
2019-04-17T23:46:06.000,8.9318
2019-04-17T23:48:06.000,8.9506
2019-04-17T23:50:06.000,8.9722
2019-04-17T23:52:06.000,8.9925
2019-04-17T23:54:06.000,8.9982
2019-04-17T23:56:06.000,9.0127
2019-04-17T23:58:06.000,9.0271
2019-04-18T00:00:06.000,9.0458
2019-04-18T00:02:06.000,9.0545
2019-04-18T00:04:06.000,9.0617
2019-04-18T00:06:06.000,9.0516
2019-04-18T00:08:06.000,9.0487
2019-04-18T00:10:06.000,9.0386
2019-04-18T00:12:06.000,9.0170
2019-04-18T00:14:06.000,8.9968
2019-04-18T00:16:06.000,8.9823
2019-04-18T00:18:06.000,8.9694
2019-04-18T00:20:06.000,8.9520
2019-04-18T00:22:06.000,8.9463
2019-04-18T00:24:06.000,8.9390
2019-04-18T00:26:06.000,8.9390
2019-04-18T00:28:06.000,8.9477
2019-04-18T00:30:06.000,8.9679
2019-04-18T00:32:06.000,9.0112
2019-04-18T00:34:06.000,9.0675
2019-04-18T00:36:06.000,9.0992
2019-04-18T00:38:06.000,9.1237
2019-04-18T00:40:06.000,9.1597
2019-04-18T00:42:06.000,9.2116
2019-04-18T00:44:06.000,9.2188
2019-04-18T00:46:06.000,9.2231
2019-04-18T00:48:06.000,9.2332
2019-04-18T00:50:06.000,9.2432
2019-04-18T00:52:06.000,9.2735
2019-04-18T00:54:06.000,9.3022
2019-04-18T00:56:06.000,9.3209
2019-04-18T00:58:06.000,9.3468
2019-04-18T01:00:06.000,9.3612
2019-04-18T01:02:06.000,9.3669
2019-04-18T01:04:06.000,9.3885
2019-04-18T01:06:06.000,9.4101
2019-04-18T01:08:06.000,9.4259
2019-04-18T01:10:06.000,9.4474
2019-04-18T01:12:06.000,9.4690
2019-04-18T01:14:06.000,9.4704
2019-04-18T01:16:06.000,9.4661
2019-04-18T01:18:06.000,9.4632
2019-04-18T01:20:06.000,9.4776
2019-04-18T01:22:06.000,9.4905
2019-04-18T01:24:06.000,9.4891
2019-04-18T01:26:06.000,9.4862
2019-04-18T01:28:06.000,9.4847
2019-04-18T01:30:06.000,9.4876
2019-04-18T01:32:06.000,9.4934
2019-04-18T01:34:06.000,9.5077
2019-04-18T01:36:06.000,9.5264
2019-04-18T01:38:06.000,9.5379
2019-04-18T01:40:06.000,9.5393
2019-04-18T01:42:06.000,9.5379
2019-04-18T01:44:06.000,9.5450
2019-04-18T01:46:06.000,9.5493
2019-04-18T01:48:06.000,9.5622
2019-04-18T01:50:06.000,9.5737
2019-04-18T01:52:06.000,9.5838
2019-04-18T01:54:06.000,9.5823
2019-04-18T01:56:06.000,9.6081
2019-04-18T01:58:06.000,9.6268
2019-04-18T02:00:06.000,9.6554
2019-04-18T02:02:06.000,9.6698
2019-04-18T02:04:06.000,9.6855
2019-04-18T02:06:06.000,9.7242
2019-04-18T02:08:06.000,9.7586
2019-04-18T02:10:06.000,9.8144
2019-04-18T02:12:06.000,9.8716
2019-04-18T02:14:06.000,9.9060
2019-04-18T02:16:06.000,9.9645
2019-04-18T02:18:06.000,10.0060
2019-04-18T02:20:06.000,10.0145
2019-04-18T02:22:06.000,10.0145
2019-04-18T02:24:06.000,10.0188
2019-04-18T02:26:06.000,10.0060
2019-04-18T02:28:06.000,10.0402
2019-04-18T02:30:06.000,10.0431
2019-04-18T02:32:06.000,10.0560
2019-04-18T02:34:06.000,10.0931
2019-04-18T02:36:06.000,10.1187
2019-04-18T02:38:06.000,10.1416
2019-04-18T02:40:06.000,10.1530
2019-04-18T02:42:06.000,10.1729
2019-04-18T02:44:06.000,10.1844
2019-04-18T02:46:06.000,10.1630
2019-04-18T02:48:06.000,10.1487
2019-04-18T02:50:06.000,10.1344
2019-04-18T02:52:06.000,10.1230
2019-04-18T02:54:06.000,10.1016
2019-04-18T02:56:06.000,10.0816
2019-04-18T02:58:06.000,10.0831
2019-04-18T03:00:06.000,10.0759
2019-04-18T03:02:06.000,10.0659
2019-04-18T03:04:06.000,10.0502
2019-04-18T03:06:06.000,10.0431
2019-04-18T03:08:06.000,10.0303
2019-04-18T03:10:06.000,10.0231
2019-04-18T03:12:06.000,10.0245
2019-04-18T03:14:06.000,10.0288
2019-04-18T03:16:06.000,10.0331
2019-04-18T03:18:06.000,10.0345
2019-04-18T03:20:06.000,10.0431
2019-04-18T03:22:06.000,10.0431
2019-04-18T03:24:06.000,10.0502
2019-04-18T03:26:06.000,10.0602
2019-04-18T03:28:06.000,10.0702
2019-04-18T03:30:06.000,10.0688
2019-04-18T03:32:06.000,10.0717
2019-04-18T03:34:06.000,10.0774
2019-04-18T03:36:06.000,10.0774
2019-04-18T03:38:06.000,10.0931
2019-04-18T03:40:06.000,10.1088
2019-04-18T03:42:06.000,10.1216
2019-04-18T03:44:06.000,10.1287
2019-04-18T03:46:06.000,10.1287
2019-04-18T03:48:06.000,10.1373
2019-04-18T03:50:06.000,10.1359
2019-04-18T03:52:06.000,10.1344
2019-04-18T03:54:06.000,10.1359
2019-04-18T03:56:06.000,10.1359
2019-04-18T03:58:06.000,10.1330
2019-04-18T04:00:06.000,10.1373
2019-04-18T04:02:06.000,10.1401
2019-04-18T04:04:06.000,10.1444
2019-04-18T04:06:06.000,10.1473
2019-04-18T04:08:06.000,10.1530
2019-04-18T04:10:06.000,10.1587
2019-04-18T04:12:06.000,10.1573
2019-04-18T04:14:06.000,10.1587
2019-04-18T04:16:06.000,10.1672
2019-04-18T04:18:06.000,10.1630
2019-04-18T04:20:06.000,10.1644
2019-04-18T04:22:06.000,10.1701
2019-04-18T04:24:06.000,10.1687
2019-04-18T04:26:06.000,10.1687
2019-04-18T04:28:06.000,10.1729
2019-04-18T04:30:06.000,10.1829
2019-04-18T04:32:06.000,10.1858
2019-04-18T04:34:06.000,10.1886
2019-04-18T04:36:06.000,10.2043
2019-04-18T04:38:06.000,10.2129
2019-04-18T04:40:06.000,10.2129
2019-04-18T04:42:06.000,10.2114
2019-04-18T04:44:06.000,10.2100
2019-04-18T04:46:06.000,10.2100
2019-04-18T04:48:06.000,10.2114
2019-04-18T04:50:06.000,10.2114
2019-04-18T04:52:06.000,10.2157
2019-04-18T04:54:06.000,10.2342
2019-04-18T04:56:06.000,10.2528
2019-04-18T04:58:06.000,10.2613
2019-04-18T05:00:06.000,10.2670
2019-04-18T05:02:06.000,10.2684
2019-04-18T05:04:06.000,10.2699
2019-04-18T05:06:06.000,10.2912
2019-04-18T05:08:06.000,10.3041
2019-04-18T05:10:06.000,10.3126
2019-04-18T05:12:06.000,10.3254
2019-04-18T05:14:06.000,10.3126
2019-04-18T05:16:06.000,10.3240
2019-04-18T05:18:06.000,10.3553
2019-04-18T05:20:06.000,10.3809
2019-04-18T05:22:06.000,10.4378
2019-04-18T05:24:06.000,10.4876
2019-04-18T05:26:06.000,10.5402
2019-04-18T05:28:06.000,10.5857
2019-04-18T05:30:06.000,10.6524
