ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2019-06-08T05:26:28.000,46.66,52.89,28.15,37.21
2019-06-08T05:28:28.000,47.94,49.98,30.83,36.71
2019-06-08T05:30:28.000,46.37,55.24,26.44,38.10
2019-06-08T05:32:28.000,47.55,53.96,27.98,38.45
2019-06-08T05:34:28.000,47.94,54.08,28.12,38.82
2019-06-08T05:36:28.000,48.32,57.35,26.07,40.68
2019-06-08T05:38:28.000,47.08,56.57,25.94,39.29
2019-06-08T05:40:28.000,46.66,55.45,26.46,38.43
2019-06-08T05:42:28.000,48.32,54.03,28.38,39.11
2019-06-08T05:44:28.000,47.08,51.21,29.49,36.69
2019-06-08T05:46:28.000,47.55,51.99,29.28,37.47
2019-06-08T05:48:28.000,47.55,52.93,28.67,37.94
2019-06-08T05:50:28.000,47.94,55.23,27.34,39.38
2019-06-08T05:52:28.000,47.94,48.95,31.48,36.15
2019-06-08T05:54:28.000,47.74,46.10,33.10,34.40
2019-06-08T05:56:28.000,48.32,42.77,35.47,32.81
2019-06-08T05:58:28.000,47.36,44.06,34.03,32.94
2019-06-08T06:00:28.000,47.08,46.43,32.45,34.11
2019-06-08T06:02:28.000,47.22,43.20,34.42,32.32
2019-06-08T06:04:28.000,46.94,42.11,34.82,31.47
2019-06-08T06:06:28.000,48.13,44.08,34.57,33.48
2019-06-08T06:08:28.000,46.37,42.18,34.37,31.13
2019-06-08T06:10:28.000,46.51,41.65,34.75,30.91
2019-06-08T06:12:28.000,45.53,43.18,33.20,31.15
2019-06-08T06:14:28.000,45.81,39.10,35.55,28.89
2019-06-08T06:16:28.000,43.55,41.02,32.86,28.58
2019-06-08T06:18:28.000,39.89,40.84,30.18,26.09
2019-06-08T06:20:28.000,36.56,47.88,24.52,27.11
2019-06-08T06:22:28.000,39.03,52.91,23.54,31.14
2019-06-08T06:24:28.000,32.25,50.91,20.34,25.03
2019-06-08T06:26:28.000,27.18,53.73,16.08,21.92
2019-06-08T06:28:28.000,29.43,58.86,15.22,25.19
2019-06-08T06:30:28.000,26.93,59.57,13.64,23.22
2019-06-08T06:32:28.000,25.70,58.78,13.32,21.98
2019-06-08T06:34:28.000,21.12,57.70,11.29,17.85
2019-06-08T06:36:28.000,21.06,61.83,9.94,18.56
2019-06-08T06:38:28.000,22.55,64.51,9.70,20.35
2019-06-08T06:40:28.000,22.42,60.55,11.02,19.52
2019-06-08T06:42:28.000,18.35,71.82,5.72,17.43
2019-06-08T06:44:28.000,17.74,75.87,4.33,17.20
2019-06-08T06:46:28.000,16.98,68.23,6.30,15.77
2019-06-08T06:48:28.000,18.41,45.70,12.86,13.18
2019-06-08T06:50:28.000,17.05,57.55,9.15,14.38
2019-06-08T06:52:28.000,16.56,49.45,10.76,12.58
2019-06-08T06:54:28.000,18.81,59.85,9.45,16.27
2019-06-08T06:56:28.000,19.21,44.98,13.59,13.58
2019-06-08T06:58:28.000,19.74,48.61,13.05,14.81
2019-06-08T07:00:28.000,19.34,42.95,14.16,13.18
2019-06-08T07:02:28.000,21.90,34.91,17.96,12.53
2019-06-08T07:04:28.000,22.09,25.93,19.87,9.66
2019-06-08T07:06:28.000,20.21,39.99,15.48,12.99
2019-06-08T07:08:28.000,18.48,36.58,14.84,11.01
2019-06-08T07:10:28.000,16.06,31.86,13.64,8.48
2019-06-08T07:12:28.000,16.35,41.34,12.27,10.80
2019-06-08T07:14:28.000,16.42,25.02,14.88,6.94
2019-06-08T07:16:28.000,16.06,30.19,13.88,8.08
2019-06-08T07:18:28.000,16.77,33.49,13.98,9.25
2019-06-08T07:20:28.000,15.99,30.50,13.78,8.12
2019-06-08T07:22:28.000,13.35,27.86,11.80,6.24
2019-06-08T07:24:28.000,14.25,12.95,13.89,3.19
2019-06-08T07:26:28.000,12.18,30.41,10.50,6.16
2019-06-08T07:28:28.000,13.58,27.40,12.06,6.25
2019-06-08T07:30:28.000,13.80,19.49,13.01,4.61
2019-06-08T07:32:28.000,12.96,17.69,12.34,3.94
2019-06-08T07:34:28.000,12.41,18.73,11.75,3.99
2019-06-08T07:36:28.000,13.27,17.47,12.66,3.98
2019-06-08T07:38:28.000,13.35,15.31,12.87,3.52
2019-06-08T07:40:28.000,13.65,352.93,13.55,-1.68
2019-06-08T07:42:28.000,1.81,335.51,1.65,-0.75
2019-06-08T07:44:28.000,19.54,224.18,-14.01,-13.62
2019-06-08T07:46:28.000,18.81,221.72,-14.04,-12.52
2019-06-08T07:48:28.000,17.25,224.59,-12.29,-12.11
2019-06-08T07:50:28.000,19.48,221.22,-14.65,-12.83
2019-06-08T07:52:28.000,15.28,238.68,-7.94,-13.06
2019-06-08T07:54:28.000,13.42,229.53,-8.71,-10.21
2019-06-08T07:56:28.000,12.33,244.91,-5.23,-11.17
2019-06-08T07:58:28.000,10.19,252.07,-3.14,-9.70
2019-06-08T08:00:28.000,11.61,251.54,-3.68,-11.01
2019-06-08T08:02:28.000,13.65,265.11,-1.16,-13.60
2019-06-08T08:04:28.000,12.96,260.47,-2.15,-12.78
2019-06-08T08:06:28.000,12.96,244.83,-5.51,-11.73
2019-06-08T08:08:28.000,14.70,258.35,-2.97,-14.39
2019-06-08T08:10:28.000,15.92,250.37,-5.35,-15.00
2019-06-08T08:12:28.000,16.35,247.74,-6.19,-15.13
2019-06-08T08:14:28.000,15.64,258.18,-3.20,-15.31
2019-06-08T08:16:28.000,12.96,260.68,-2.10,-12.78
2019-06-08T08:18:28.000,17.67,244.60,-7.58,-15.96
2019-06-08T08:20:28.000,17.53,247.50,-6.71,-16.20
2019-06-08T08:22:28.000,17.25,246.51,-6.88,-15.82
2019-06-08T08:24:28.000,15.64,249.82,-5.39,-14.68
2019-06-08T08:26:28.000,12.72,240.88,-6.19,-11.11
2019-06-08T08:28:28.000,16.91,248.15,-6.29,-15.69
2019-06-08T08:30:28.000,21.90,246.59,-8.70,-20.10
2019-06-08T08:32:28.000,19.61,250.90,-6.42,-18.53
2019-06-08T08:34:28.000,17.95,243.36,-8.05,-16.04
2019-06-08T08:36:28.000,21.71,239.89,-10.89,-18.78
2019-06-08T08:38:28.000,18.28,240.39,-9.03,-15.89
2019-06-08T08:40:28.000,19.28,233.06,-11.59,-15.41
2019-06-08T08:42:28.000,15.64,230.75,-9.89,-12.11
2019-06-08T08:44:28.000,17.39,240.25,-8.63,-15.10
2019-06-08T08:46:28.000,19.28,234.49,-11.20,-15.69
2019-06-08T08:48:28.000,20.93,240.49,-10.31,-18.21
2019-06-08T08:50:28.000,19.88,253.92,-5.50,-19.10
2019-06-08T08:52:28.000,21.12,239.71,-10.65,-18.24
2019-06-08T08:54:28.000,17.67,231.77,-10.94,-13.88
2019-06-08T08:56:28.000,19.94,232.49,-12.14,-15.82
2019-06-08T08:58:28.000,18.48,223.87,-13.32,-12.81
2019-06-08T09:00:28.000,20.86,214.27,-17.24,-11.75
2019-06-08T09:02:28.000,19.21,222.91,-14.07,-13.08
2019-06-08T09:04:28.000,22.61,226.57,-15.55,-16.42
2019-06-08T09:06:28.000,24.35,222.16,-18.05,-16.35
2019-06-08T09:08:28.000,22.16,225.13,-15.63,-15.70
2019-06-08T09:10:28.000,20.34,216.01,-16.45,-11.96
2019-06-08T09:12:28.000,23.45,214.73,-19.27,-13.36
2019-06-08T09:14:28.000,21.32,217.22,-16.98,-12.89
2019-06-08T09:16:28.000,25.31,213.35,-21.14,-13.92
2019-06-08T09:18:28.000,19.34,213.66,-16.10,-10.72
2019-06-08T09:20:28.000,26.34,204.59,-23.96,-10.96
2019-06-08T09:22:28.000,25.51,210.57,-21.96,-12.97
2019-06-08T09:24:28.000,19.68,208.90,-17.22,-9.51
2019-06-08T09:26:28.000,22.29,218.69,-17.40,-13.93
2019-06-08T09:28:28.000,20.01,203.76,-18.31,-8.06
2019-06-08T09:30:28.000,19.28,211.94,-16.36,-10.20
2019-06-08T09:32:28.000,21.32,216.52,-17.13,-12.69
2019-06-08T09:34:28.000,19.14,229.64,-12.40,-14.59
2019-06-08T09:36:28.000,19.48,220.29,-14.86,-12.60
2019-06-08T09:38:28.000,22.16,222.21,-16.41,-14.89
2019-06-08T09:40:28.000,24.09,218.51,-18.85,-15.00
2019-06-08T09:42:28.000,21.90,224.20,-15.70,-15.27
2019-06-08T09:44:28.000,20.93,213.61,-17.43,-11.59
2019-06-08T09:46:28.000,20.73,216.09,-16.76,-12.21
2019-06-08T09:48:28.000,22.22,209.95,-19.26,-11.10
2019-06-08T09:50:28.000,21.58,210.98,-18.50,-11.11
2019-06-08T09:52:28.000,20.27,211.42,-17.30,-10.57
2019-06-08T09:54:28.000,21.90,209.58,-19.05,-10.81
2019-06-08T09:56:28.000,24.09,225.62,-16.85,-17.22
2019-06-08T09:58:28.000,20.60,214.00,-17.08,-11.52
2019-06-08T10:00:28.000,20.67,213.77,-17.18,-11.49
2019-06-08T10:02:28.000,23.64,218.38,-18.54,-14.68
2019-06-08T10:04:28.000,20.67,213.13,-17.31,-11.30
2019-06-08T10:06:28.000,25.25,206.26,-22.64,-11.17
2019-06-08T10:08:28.000,23.07,209.06,-20.16,-11.20
2019-06-08T10:10:28.000,21.64,218.61,-16.91,-13.50
2019-06-08T10:12:28.000,21.64,211.28,-18.50,-11.24
2019-06-08T10:14:28.000,22.16,208.89,-19.40,-10.71
2019-06-08T10:16:28.000,26.28,203.25,-24.15,-10.38
2019-06-08T10:18:28.000,25.51,204.14,-23.28,-10.43
2019-06-08T10:20:28.000,25.96,205.86,-23.36,-11.32
2019-06-08T10:22:28.000,24.74,205.33,-22.36,-10.58
2019-06-08T10:24:28.000,22.94,222.22,-16.98,-15.41
2019-06-08T10:26:28.000,22.22,206.14,-19.95,-9.79
2019-06-08T10:28:28.000,23.58,201.66,-21.92,-8.70
2019-06-08T10:30:28.000,27.96,204.52,-25.44,-11.60
2019-06-08T10:32:28.000,22.16,199.32,-20.91,-7.33
2019-06-08T10:34:28.000,24.54,198.76,-23.24,-7.89
2019-06-08T10:36:28.000,23.64,209.57,-20.57,-11.67
2019-06-08T10:38:28.000,22.74,197.72,-21.66,-6.92
2019-06-08T10:40:28.000,21.84,215.92,-17.68,-12.81
2019-06-08T10:42:28.000,20.99,225.96,-14.59,-15.09
2019-06-08T10:44:28.000,24.41,207.99,-21.56,-11.46
2019-06-08T10:46:28.000,21.51,202.17,-19.92,-8.12
2019-06-08T10:48:28.000,21.51,207.71,-19.04,-10.00
2019-06-08T10:50:28.000,24.03,212.06,-20.36,-12.76
2019-06-08T10:52:28.000,19.34,207.09,-17.22,-8.81
2019-06-08T10:54:28.000,19.21,223.49,-13.94,-13.22
2019-06-08T10:56:28.000,18.88,220.76,-14.30,-12.32
2019-06-08T10:58:28.000,18.28,221.13,-13.77,-12.02
2019-06-08T11:00:28.000,18.08,225.93,-12.57,-12.99
2019-06-08T11:02:28.000,18.21,224.68,-12.95,-12.81
2019-06-08T11:04:28.000,18.74,237.14,-10.17,-15.75
2019-06-08T11:06:28.000,18.15,232.86,-10.96,-14.46
2019-06-08T11:08:28.000,18.01,237.07,-9.79,-15.12
2019-06-08T11:10:28.000,18.15,221.54,-13.58,-12.03
2019-06-08T11:12:28.000,18.08,231.24,-11.32,-14.10
2019-06-08T11:14:28.000,16.84,241.16,-8.12,-14.75
2019-06-08T11:16:28.000,15.85,221.77,-11.82,-10.56
2019-06-08T11:18:28.000,16.42,203.01,-15.11,-6.42
2019-06-08T11:20:28.000,19.14,199.66,-18.03,-6.44
2019-06-08T11:22:28.000,21.19,208.29,-18.66,-10.04
2019-06-08T11:24:28.000,18.15,214.57,-14.94,-10.30
2019-06-08T11:26:28.000,15.92,195.62,-15.33,-4.29
2019-06-08T11:28:28.000,15.57,202.85,-14.35,-6.04
2019-06-08T11:30:28.000,14.40,231.44,-8.98,-11.26
2019-06-08T11:32:28.000,15.14,254.23,-4.12,-14.57
2019-06-08T11:34:28.000,14.70,243.60,-6.54,-13.16
2019-06-08T11:36:28.000,15.21,269.72,-0.08,-15.21
2019-06-08T11:38:28.000,12.80,265.45,-1.01,-12.76
2019-06-08T11:40:28.000,12.96,240.39,-6.40,-11.26
2019-06-08T11:42:28.000,14.62,255.39,-3.69,-14.15
2019-06-08T11:44:28.000,12.64,241.85,-5.97,-11.15
2019-06-08T11:46:28.000,12.49,271.37,0.30,-12.48
2019-06-08T11:48:28.000,16.70,249.67,-5.80,-15.66
2019-06-08T11:50:28.000,12.18,269.37,-0.13,-12.18
2019-06-08T11:52:28.000,13.19,264.24,-1.32,-13.12
2019-06-08T11:54:28.000,11.61,244.33,-5.03,-10.46
2019-06-08T11:56:28.000,16.56,238.13,-8.74,-14.06
2019-06-08T11:58:28.000,14.40,253.65,-4.05,-13.82
2019-06-08T12:00:28.000,12.96,241.64,-6.15,-11.40
2019-06-08T12:02:28.000,10.37,223.19,-7.56,-7.10
2019-06-08T12:04:28.000,12.18,239.96,-6.10,-10.54
2019-06-08T12:06:28.000,12.49,234.24,-7.30,-10.13
2019-06-08T12:08:28.000,11.11,226.88,-7.60,-8.11
2019-06-08T12:10:28.000,9.30,219.57,-7.17,-5.92
2019-06-08T12:12:28.000,9.39,224.80,-6.66,-6.62
2019-06-08T12:14:28.000,9.75,217.00,-7.78,-5.87
2019-06-08T12:16:28.000,7.82,236.89,-4.27,-6.55
2019-06-08T12:18:28.000,6.77,248.81,-2.45,-6.31
2019-06-08T12:20:28.000,8.86,236.77,-4.85,-7.41
2019-06-08T12:22:28.000,8.30,239.12,-4.26,-7.13
2019-06-08T12:24:28.000,11.61,248.06,-4.34,-10.77
2019-06-08T12:26:28.000,11.44,234.51,-6.64,-9.32
2019-06-08T12:28:28.000,11.94,230.17,-7.65,-9.17
2019-06-08T12:30:28.000,7.73,232.84,-4.67,-6.16
2019-06-08T12:32:28.000,29.70,197.45,-28.34,-8.91
2019-06-08T12:34:28.000,27.18,182.34,-27.16,-1.11
2019-06-08T12:36:28.000,25.51,181.41,-25.50,-0.63
2019-06-08T12:38:28.000,26.34,184.95,-26.25,-2.27
2019-06-08T12:40:28.000,24.54,191.44,-24.06,-4.87
2019-06-08T12:42:28.000,25.38,196.12,-24.38,-7.05
2019-06-08T12:44:28.000,21.90,199.54,-20.64,-7.32
2019-06-08T12:46:28.000,26.15,196.34,-25.10,-7.36
2019-06-08T12:48:28.000,21.90,202.60,-20.22,-8.42
2019-06-08T12:50:28.000,18.41,206.99,-16.41,-8.36
2019-06-08T12:52:28.000,15.64,212.62,-13.17,-8.43
2019-06-08T12:54:28.000,13.35,218.15,-10.50,-8.24
2019-06-08T12:56:28.000,15.07,224.26,-10.79,-10.52
2019-06-08T12:58:28.000,15.21,215.88,-12.33,-8.91
2019-06-08T13:00:28.000,11.77,212.93,-9.88,-6.40
2019-06-08T13:02:28.000,12.10,224.17,-8.68,-8.43
2019-06-08T13:04:28.000,13.35,214.51,-11.00,-7.56
2019-06-08T13:06:28.000,15.85,230.45,-10.09,-12.22
2019-06-08T13:08:28.000,15.35,222.86,-11.25,-10.44
2019-06-08T13:10:28.000,13.42,229.14,-8.78,-10.15
2019-06-08T13:12:28.000,12.72,228.09,-8.50,-9.47
2019-06-08T13:14:28.000,12.49,216.00,-10.10,-7.34
2019-06-08T13:16:28.000,12.64,221.80,-9.43,-8.43
2019-06-08T13:18:28.000,16.35,222.28,-12.09,-11.00
2019-06-08T13:20:28.000,11.44,225.37,-8.04,-8.14
2019-06-08T13:22:28.000,14.03,254.80,-3.68,-13.54
2019-06-08T13:24:28.000,16.56,243.67,-7.34,-14.84
2019-06-08T13:26:28.000,10.37,245.12,-4.36,-9.41
2019-06-08T13:28:28.000,16.42,236.61,-9.04,-13.71
2019-06-08T13:30:28.000,11.28,227.97,-7.55,-8.38
2019-06-08T13:32:28.000,10.54,236.42,-5.83,-8.78
2019-06-08T13:34:28.000,11.11,247.36,-4.28,-10.26
2019-06-08T13:36:28.000,11.85,246.05,-4.81,-10.83
2019-06-08T13:38:28.000,13.88,264.99,-1.21,-13.82
2019-06-08T13:40:28.000,11.52,257.16,-2.56,-11.24
2019-06-08T13:42:28.000,14.25,257.78,-3.02,-13.93
2019-06-08T13:44:28.000,12.72,258.84,-2.46,-12.48
2019-06-08T13:46:28.000,14.77,282.75,3.26,-14.41
2019-06-08T13:48:28.000,10.19,269.69,-0.05,-10.19
2019-06-08T13:50:28.000,10.78,254.14,-2.95,-10.37
2019-06-08T13:52:28.000,12.88,300.59,6.55,-11.09
2019-06-08T13:54:28.000,16.28,300.71,8.31,-13.99
2019-06-08T13:56:28.000,7.82,301.89,4.13,-6.64
2019-06-08T13:58:28.000,4.78,336.28,4.38,-1.92
2019-06-08T14:00:28.000,8.59,286.08,2.38,-8.25
2019-06-08T14:02:28.000,8.95,284.64,2.26,-8.66
2019-06-08T14:04:28.000,5.83,324.40,4.74,-3.39
2019-06-08T14:06:28.000,13.50,302.02,7.16,-11.45
2019-06-08T14:08:28.000,7.82,299.00,3.79,-6.84
2019-06-08T14:10:28.000,12.88,333.45,11.52,-5.76
2019-06-08T14:12:28.000,12.49,343.45,11.97,-3.56
2019-06-08T14:14:28.000,13.35,349.77,13.13,-2.37
2019-06-08T14:16:28.000,14.77,343.86,14.19,-4.11
2019-06-08T14:18:28.000,17.81,338.69,16.59,-6.47
2019-06-08T14:20:28.000,14.85,330.52,12.92,-7.31
2019-06-08T14:22:28.000,13.95,340.41,13.14,-4.68
2019-06-08T14:24:28.000,11.28,350.34,11.12,-1.89
2019-06-08T14:26:28.000,10.10,338.47,9.40,-3.71
2019-06-08T14:28:28.000,13.27,348.68,13.01,-2.61
2019-06-08T14:30:28.000,7.25,346.54,7.05,-1.69
2019-06-08T14:32:28.000,9.04,350.57,8.91,-1.48
2019-06-08T14:34:28.000,12.96,355.52,12.92,-1.01
2019-06-08T14:36:28.000,14.62,3.00,14.60,0.77
2019-06-08T14:38:28.000,14.92,5.25,14.86,1.36
2019-06-08T14:40:28.000,12.96,3.00,12.94,0.68
2019-06-08T14:42:28.000,17.74,0.17,17.74,0.05
2019-06-08T14:44:28.000,16.49,3.81,16.45,1.10
2019-06-08T14:46:28.000,14.77,5.52,14.70,1.42
2019-06-08T14:48:28.000,15.50,7.29,15.37,1.97
2019-06-08T14:50:28.000,17.12,8.26,16.94,2.46
2019-06-08T14:52:28.000,17.39,10.15,17.12,3.07
2019-06-08T14:54:28.000,15.28,23.43,14.02,6.08
2019-06-08T14:56:28.000,16.56,12.19,16.19,3.50
2019-06-08T14:58:28.000,19.61,18.64,18.58,6.27
2019-06-08T15:00:28.000,16.06,23.08,14.78,6.30
2019-06-08T15:02:28.000,20.80,23.63,19.05,8.34
2019-06-08T15:04:28.000,20.34,28.31,17.91,9.65
2019-06-08T15:06:28.000,20.21,29.98,17.50,10.10
2019-06-08T15:08:28.000,22.22,26.06,19.96,9.76
2019-06-08T15:10:28.000,19.34,28.13,17.06,9.12
2019-06-08T15:12:28.000,20.67,28.16,18.22,9.75
2019-06-08T15:14:28.000,19.08,30.13,16.50,9.58
2019-06-08T15:16:28.000,19.54,28.05,17.25,9.19
2019-06-08T15:18:28.000,17.88,26.32,16.03,7.93
2019-06-08T15:20:28.000,20.27,31.80,17.23,10.68
2019-06-08T15:22:28.000,18.35,33.52,15.29,10.13
2019-06-08T15:24:28.000,16.84,34.88,13.81,9.63
2019-06-08T15:26:28.000,15.71,32.12,13.31,8.35
2019-06-08T15:28:28.000,17.60,32.35,14.87,9.42
2019-06-08T15:30:28.000,16.28,27.62,14.42,7.54
2019-06-08T15:32:28.000,21.58,24.65,19.61,9.00
2019-06-08T15:34:28.000,16.28,28.67,14.28,7.81
2019-06-08T15:36:28.000,23.90,28.64,20.98,11.45
2019-06-08T15:38:28.000,26.73,30.10,23.13,13.41
2019-06-08T15:40:28.000,20.47,24.22,18.67,8.40
2019-06-08T15:42:28.000,20.27,31.02,17.37,10.45
2019-06-08T15:44:28.000,21.25,27.78,18.80,9.91
2019-06-08T15:46:28.000,19.61,30.86,16.83,10.06
2019-06-08T15:48:28.000,18.55,26.28,16.63,8.21
2019-06-08T15:50:28.000,14.47,20.10,13.59,4.97
2019-06-08T15:52:28.000,16.49,20.60,15.44,5.80
2019-06-08T15:54:28.000,15.35,21.62,14.27,5.66
2019-06-08T15:56:28.000,16.63,23.92,15.20,6.74
2019-06-08T15:58:28.000,16.06,23.86,14.69,6.50
2019-06-08T16:00:28.000,16.63,22.39,15.38,6.33
2019-06-08T16:02:28.000,18.41,22.24,17.04,6.97
2019-06-08T16:04:28.000,18.15,25.11,16.43,7.70
2019-06-08T16:06:28.000,19.48,27.51,17.27,9.00
2019-06-08T16:08:28.000,20.93,30.37,18.06,10.58
2019-06-08T16:10:28.000,18.08,32.80,15.20,9.79
2019-06-08T16:12:28.000,19.28,24.38,17.56,7.96
2019-06-08T16:14:28.000,18.35,27.17,16.32,8.38
2019-06-08T16:16:28.000,20.14,24.17,18.38,8.25
2019-06-08T16:18:28.000,19.94,28.58,17.51,9.54
2019-06-08T16:20:28.000,22.68,22.74,20.91,8.77
2019-06-08T16:22:28.000,18.68,23.47,17.13,7.44
2019-06-08T16:24:28.000,18.48,28.79,16.19,8.90
2019-06-08T16:26:28.000,17.74,20.38,16.63,6.18
2019-06-08T16:28:28.000,21.71,12.86,21.16,4.83
2019-06-08T16:30:28.000,19.21,19.38,18.12,6.38
2019-06-08T16:32:28.000,19.68,23.95,17.98,7.99
2019-06-08T16:34:28.000,20.67,27.32,18.36,9.49
2019-06-08T16:36:28.000,20.73,19.08,19.59,6.78
2019-06-08T16:38:28.000,20.60,21.92,19.11,7.69
2019-06-08T16:40:28.000,21.19,19.74,19.94,7.16
2019-06-08T16:42:28.000,21.19,20.21,19.88,7.32
2019-06-08T16:44:28.000,19.74,22.97,18.18,7.70
2019-06-08T16:46:28.000,23.52,23.14,21.62,9.24
2019-06-08T16:48:28.000,20.27,20.08,19.04,6.96
2019-06-08T16:50:28.000,19.94,22.89,18.37,7.76
2019-06-08T16:52:28.000,21.12,24.24,19.26,8.67
2019-06-08T16:54:28.000,20.07,27.84,17.75,9.38
2019-06-08T16:56:28.000,18.48,26.19,16.58,8.16
2019-06-08T16:58:28.000,21.58,25.40,19.49,9.26
2019-06-08T17:00:28.000,22.48,26.08,20.19,9.89
2019-06-08T17:02:28.000,20.67,27.31,18.36,9.48
2019-06-08T17:04:28.000,20.99,28.74,18.41,10.10
2019-06-08T17:06:28.000,28.22,34.76,23.18,16.09
2019-06-08T17:08:28.000,19.54,30.73,16.80,9.99
2019-06-08T17:10:28.000,19.74,31.58,16.82,10.34
2019-06-08T17:12:28.000,20.99,37.22,16.72,12.70
2019-06-08T17:14:28.000,18.88,35.45,15.38,10.95
2019-06-08T17:16:28.000,19.14,36.86,15.32,11.48
2019-06-08T17:18:28.000,18.55,36.12,14.98,10.93
2019-06-08T17:20:28.000,19.41,33.37,16.21,10.68
2019-06-08T17:22:28.000,24.16,40.88,18.27,15.81
2019-06-08T17:24:28.000,23.39,35.36,19.07,13.53
2019-06-08T17:26:28.000,23.19,32.01,19.67,12.29
2019-06-08T17:28:28.000,21.32,40.16,16.29,13.75
2019-06-08T17:30:28.000,20.86,42.85,15.30,14.19
2019-06-08T17:32:28.000,27.96,39.79,21.48,17.89
2019-06-08T17:34:28.000,16.21,38.72,12.64,10.14
2019-06-08T17:36:28.000,17.53,38.72,13.68,10.97
2019-06-08T17:38:28.000,17.18,34.10,14.23,9.64
2019-06-08T17:40:28.000,18.21,32.47,15.37,9.78
2019-06-08T17:42:28.000,19.14,38.13,15.06,11.82
2019-06-08T17:44:28.000,16.56,35.12,13.55,9.53
2019-06-08T17:46:28.000,17.39,34.90,14.27,9.95
2019-06-08T17:48:28.000,17.32,36.99,13.84,10.42
2019-06-08T17:50:28.000,26.34,44.39,18.83,18.43
2019-06-08T17:52:28.000,26.80,44.21,19.21,18.68
2019-06-08T17:54:28.000,28.02,40.56,21.29,18.22
2019-06-08T17:56:28.000,31.29,46.42,21.57,22.67
2019-06-08T17:58:28.000,31.73,49.34,20.67,24.07
2019-06-08T18:00:28.000,32.85,49.27,21.43,24.89
2019-06-08T18:02:28.000,32.10,48.77,21.16,24.14
2019-06-08T18:04:28.000,31.66,52.09,19.45,24.98
2019-06-08T18:06:28.000,32.40,48.80,21.34,24.38
2019-06-08T18:08:28.000,31.88,49.03,20.90,24.07
2019-06-08T18:10:28.000,31.51,48.49,20.88,23.60
2019-06-08T18:12:28.000,33.89,47.61,22.85,25.03
2019-06-08T18:14:28.000,34.31,46.73,23.51,24.98
2019-06-08T18:16:28.000,35.00,47.22,23.77,25.69
2019-06-08T18:18:28.000,33.96,50.31,21.69,26.13
2019-06-08T18:20:28.000,35.95,51.61,22.32,28.18
2019-06-08T18:22:28.000,36.12,48.65,23.87,27.12
2019-06-08T18:24:28.000,34.05,45.72,23.77,24.37
2019-06-08T18:26:28.000,34.39,48.34,22.86,25.69
2019-06-08T18:28:28.000,33.66,48.27,22.41,25.12
2019-06-08T18:30:28.000,33.14,48.69,21.88,24.90
2019-06-08T18:32:28.000,34.22,50.93,21.57,26.57
2019-06-08T18:34:28.000,36.21,51.10,22.74,28.18
2019-06-08T18:36:28.000,35.17,53.27,21.04,28.19
2019-06-08T18:38:28.000,35.08,53.05,21.09,28.04
2019-06-08T18:40:28.000,32.99,51.85,20.38,25.95
2019-06-08T18:42:28.000,33.51,51.07,21.06,26.07
2019-06-08T18:44:28.000,32.18,51.95,19.83,25.34
2019-06-08T18:46:28.000,32.99,52.92,19.89,26.32
2019-06-08T18:48:28.000,30.79,52.41,18.78,24.39
2019-06-08T18:50:28.000,30.79,54.90,17.70,25.19
2019-06-08T18:52:28.000,30.11,51.43,18.77,23.54
2019-06-08T18:54:28.000,30.79,52.39,18.79,24.39
2019-06-08T18:56:28.000,31.88,54.99,18.29,26.11
2019-06-08T18:58:28.000,31.36,55.52,17.75,25.85
2019-06-08T19:00:28.000,34.74,55.32,19.77,28.57
2019-06-08T19:02:28.000,36.21,51.95,22.32,28.52
2019-06-08T19:04:28.000,36.38,48.84,23.94,27.39
2019-06-08T19:06:28.000,34.13,51.66,21.17,26.77
2019-06-08T19:08:28.000,36.12,51.44,22.52,28.25
2019-06-08T19:10:28.000,34.83,52.25,21.32,27.54
2019-06-08T19:12:28.000,33.66,50.84,21.26,26.10
2019-06-08T19:14:28.000,32.70,53.05,19.66,26.13
2019-06-08T19:16:28.000,32.55,53.62,19.30,26.21
2019-06-08T19:18:28.000,32.03,55.25,18.26,26.32
2019-06-08T19:20:28.000,31.58,54.05,18.54,25.57
2019-06-08T19:22:28.000,31.14,55.36,17.70,25.62
2019-06-08T19:24:28.000,43.69,54.58,25.33,35.61
2019-06-08T19:26:28.000,36.56,46.32,25.25,26.44
2019-06-08T19:28:28.000,30.11,55.39,17.10,24.78
2019-06-08T19:30:28.000,30.04,53.59,17.83,24.18
2019-06-08T19:32:28.000,31.21,50.28,19.95,24.01
2019-06-08T19:34:28.000,28.62,52.66,17.36,22.75
2019-06-08T19:36:28.000,30.18,54.78,17.40,24.65
2019-06-08T19:38:28.000,29.16,50.67,18.48,22.56
2019-06-08T19:40:28.000,28.35,51.41,17.68,22.16
2019-06-08T19:42:28.000,27.89,51.41,17.40,21.80
2019-06-08T19:44:28.000,27.51,49.53,17.85,20.92
2019-06-08T19:46:28.000,34.13,50.84,21.55,26.47
2019-06-08T19:48:28.000,29.09,46.68,19.96,21.17
2019-06-08T19:50:28.000,30.24,50.92,19.07,23.48
2019-06-08T19:52:28.000,32.33,56.73,17.73,27.03
2019-06-08T19:54:28.000,32.70,56.86,17.87,27.38
2019-06-08T19:56:28.000,46.66,51.23,29.21,36.38
2019-06-08T19:58:28.000,33.44,52.90,20.17,26.67
